user_id,username,follower_count,following_count,account_created,verified
user_02746,user_2746_fun,1912,198,2021-12-10,False
user_02747,user_2747_fun,42,100,2023-11-27,False
user_02748,user_2748_best,253,257,2023-12-07,False
user_02749,user_2749_great,66,273,2023-04-09,False
user_02750,user_2750_fun,504,258,2023-12-28,False
user_02751,user_2751_awesome,223,159,2022-12-25,False
user_02752,user_2752_great,37,347,2023-05-28,False
user_02753,user_2753_great,10,209,2022-02-23,False
user_02754,user_2754_great,214,108,2021-07-24,False
user_02755,user_2755_fun,98,213,2021-02-13,False
user_02756,user_2756_fun,407,133,2021-03-31,False
user_02757,user_2757_best,94,70,2020-11-29,False
user_02758,user_2758_awesome,109,8,2023-02-03,False
user_02759,user_2759_cool,4622,321,2021-11-27,False
user_02760,user_2760_cool,34,156,2021-12-27,False
user_02761,user_2761_awesome,1391,277,2022-05-12,True
user_02762,user_2762_best,39,145,2022-07-19,False
user_02763,user_2763_fun,91,347,2020-06-05,False
user_02764,user_2764_awesome,6004,286,2020-03-05,False
user_02765,user_2765_awesome,0,140,2022-06-24,False
user_02766,user_2766_awesome,127,157,2023-04-27,False
user_02767,user_2767_best,261,232,2020-04-27,False
user_02768,user_2768_awesome,3059,274,2022-08-23,False
user_02769,user_2769_fun,157,135,2020-06-19,False
user_02770,user_2770_awesome,90,151,2023-01-01,False
user_02771,user_2771_great,1393,271,2020-01-07,False
user_02772,user_2772_best,43,59,2022-01-23,False
user_02773,user_2773_awesome,2,62,2021-10-03,False
user_02774,user_2774_cool,330,252,2023-06-12,False
user_02775,user_2775_best,501,261,2022-06-29,False
user_02776,user_2776_awesome,519,168,2022-05-15,False
user_02777,user_2777_awesome,116,216,2021-11-11,False
user_02778,user_2778_best,12,278,2021-06-02,False
user_02779,user_2779_fun,72,309,2022-10-23,False
user_02780,user_2780_fun,105,180,2023-04-09,False
user_02781,user_2781_great,102,274,2022-12-09,False
user_02782,user_2782_best,6581,82,2020-01-01,False
user_02783,user_2783_fun,75,236,2021-10-01,False
user_02784,user_2784_great,8553,309,2023-02-22,False
user_02785,user_2785_cool,312,148,2022-04-26,True
user_02786,user_2786_cool,188,185,2023-06-05,False
user_02787,user_2787_great,4,124,2020-06-28,False
user_02788,user_2788_great,27,250,2021-08-22,False
user_02789,user_2789_great,78,183,2022-09-29,False
user_02790,user_2790_cool,1809,49,2022-01-28,False
user_02791,user_2791_fun,47,159,2023-06-28,False
user_02792,user_2792_awesome,112,215,2021-09-25,True
user_02793,user_2793_cool,493,152,2022-07-11,False
user_02794,user_2794_fun,704,383,2020-09-01,False
user_02795,user_2795_great,3,213,2023-08-24,False
user_02796,user_2796_fun,262,323,2023-08-04,False
user_02797,user_2797_best,1892,61,2020-08-05,False
user_02798,user_2798_fun,153,171,2023-11-26,False
user_02799,user_2799_great,21,-12,2021-10-28,False
user_02800,user_2800_fun,171,151,2021-02-05,False
user_02801,user_2801_best,168,139,2021-09-14,False
user_02802,user_2802_best,652,275,2022-09-09,True
user_02803,user_2803_fun,381,242,2022-12-23,False
user_02804,user_2804_awesome,195,80,2020-09-09,False
user_02805,user_2805_fun,29,216,2023-05-24,False
user_02806,user_2806_fun,26,247,2020-02-27,False
user_02807,user_2807_fun,880,167,2020-07-18,False
user_02808,user_2808_great,111,235,2020-06-10,False
user_02809,user_2809_awesome,8888,77,2023-02-11,True
user_02810,user_2810_awesome,9973,313,2022-04-14,True
user_02811,user_2811_great,286,248,2020-07-16,False
user_02812,user_2812_best,62,194,2020-10-03,False
user_02813,user_2813_cool,52,242,2023-04-24,False
user_02814,user_2814_awesome,28,252,2022-04-02,False
user_02815,user_2815_cool,131,134,2020-11-19,False
user_02816,user_2816_great,217,193,2023-08-17,False
user_02817,user_2817_awesome,143,54,2022-10-24,False
user_02818,user_2818_best,58,90,2021-02-04,False
user_02819,user_2819_cool,430,277,2022-01-05,False
user_02820,user_2820_great,27,85,2021-11-11,False
user_02821,user_2821_great,24,171,2023-09-18,False
user_02822,user_2822_awesome,191,283,2022-02-14,False
user_02823,user_2823_best,33,174,2022-10-02,False
user_02824,user_2824_great,13,296,2022-01-18,False
user_02825,user_2825_awesome,304,374,2023-01-20,False
user_02826,user_2826_great,423,236,2020-07-18,False
user_02827,user_2827_cool,57,73,2023-11-25,False
user_02828,user_2828_best,863,241,2020-12-11,False
user_02829,user_2829_awesome,317,344,2021-03-07,True
user_02830,user_2830_awesome,299,104,2021-03-28,False
user_02831,user_2831_cool,746,71,2022-06-25,False
user_02832,user_2832_cool,20,261,2022-07-09,False
user_02833,user_2833_fun,2,244,2023-01-30,False
user_02834,user_2834_awesome,531,101,2023-04-26,False
user_02835,user_2835_fun,14,104,2023-05-22,False
user_02836,user_2836_cool,6,150,2020-12-18,False
user_02837,user_2837_cool,71,-4,2020-01-04,False
user_02838,user_2838_great,60,189,2021-06-26,False
user_02839,user_2839_best,98,366,2022-06-18,False
user_02840,user_2840_great,91,240,2022-09-15,False
user_02841,user_2841_fun,418,152,2021-09-13,False
user_02842,user_2842_fun,399,206,2020-04-05,False
user_02843,user_2843_cool,902,247,2023-04-15,False
user_02844,user_2844_cool,7,422,2020-06-17,False
user_02845,user_2845_great,656,390,2023-09-12,False
user_02846,user_2846_awesome,227,339,2022-05-15,True
user_02847,user_2847_cool,176,203,2023-12-27,False
user_02848,user_2848_cool,6,176,2022-01-12,False
user_02849,user_2849_best,78,137,2023-10-14,False
user_02850,user_2850_cool,3196,295,2020-12-15,False
user_02851,user_2851_best,402,101,2023-03-18,False
user_02852,user_2852_fun,192,133,2020-02-04,False
user_02853,user_2853_awesome,111,227,2021-08-07,False
user_02854,user_2854_great,44,202,2022-12-22,False
user_02855,user_2855_awesome,39,148,2023-01-31,False
user_02856,user_2856_best,85,238,2023-10-03,False
user_02857,user_2857_best,74,254,2023-11-28,False
user_02858,user_2858_cool,6,258,2021-12-11,False
user_02859,user_2859_best,17,169,2022-07-06,False
user_02860,user_2860_great,160,134,2020-01-08,False
user_02861,user_2861_fun,12,186,2021-12-31,False
user_02862,user_2862_best,16,360,2022-01-18,False
user_02863,user_2863_great,6,319,2023-04-12,False
user_02864,user_2864_great,69,39,2023-05-20,False
user_02865,user_2865_best,86,104,2023-10-20,False
user_02866,user_2866_great,19,195,2020-02-14,False
user_02867,user_2867_great,9,422,2021-03-13,False
user_02868,user_2868_awesome,28,409,2023-12-18,False
user_02869,user_2869_great,2,311,2021-04-25,False
user_02870,user_2870_fun,19,115,2021-06-20,False
user_02871,user_2871_great,0,216,2021-05-29,False
user_02872,user_2872_best,14,64,2023-02-02,False
user_02873,user_2873_best,13,77,2023-08-09,False
user_02874,user_2874_best,155,240,2020-01-19,False
user_02875,user_2875_fun,1621,169,2022-06-13,False
user_02876,user_2876_awesome,69,170,2021-06-10,False
user_02877,user_2877_best,178,58,2021-07-25,False
user_02878,user_2878_awesome,109,364,2022-02-16,False
user_02879,user_2879_great,100,133,2023-03-27,False
user_02880,user_2880_awesome,19,90,2022-07-06,False
user_02881,user_2881_fun,1271,161,2023-06-05,False
user_02882,user_2882_fun,0,90,2023-07-27,False
user_02883,user_2883_fun,160,105,2020-07-31,False
user_02884,user_2884_cool,328,222,2020-10-08,False
user_02885,user_2885_great,1010,264,2022-08-05,False
user_02886,user_2886_cool,573,178,2022-10-11,False
user_02887,user_2887_cool,1765,180,2023-11-30,False
user_02888,user_2888_cool,1089,280,2023-08-03,False
user_02889,user_2889_best,72,296,2022-10-30,False
user_02890,user_2890_fun,35,138,2023-04-19,False
user_02891,user_2891_great,80,197,2023-07-11,False
user_02892,user_2892_fun,465,299,2022-06-21,False
user_02893,user_2893_fun,3,95,2023-09-03,False
user_02894,user_2894_cool,265,230,2020-10-29,False
user_02895,user_2895_awesome,26,391,2023-07-08,False
user_02896,user_2896_best,38,130,2022-06-22,False
user_02897,user_2897_cool,360,58,2022-06-13,False
user_02898,user_2898_awesome,4520,41,2022-09-06,False
user_02899,user_2899_cool,29,210,2022-08-20,False
user_02900,user_2900_cool,759,206,2020-03-20,False
user_02901,user_2901_fun,38,112,2021-03-02,False
user_02902,user_2902_awesome,674,230,2022-04-12,False
user_02903,user_2903_awesome,22,78,2022-01-15,False
user_02904,user_2904_fun,97,266,2020-07-11,False
user_02905,user_2905_cool,114,95,2021-09-17,False
user_02906,user_2906_fun,13,220,2020-12-17,False
user_02907,user_2907_awesome,2,253,2023-05-07,False
user_02908,user_2908_fun,241,110,2023-07-14,False
user_02909,user_2909_fun,430,296,2023-08-15,False
user_02910,user_2910_fun,330,245,2022-09-03,False
user_02911,user_2911_cool,121,286,2020-09-04,False
user_02912,user_2912_fun,166,166,2023-03-22,False
user_02913,user_2913_great,108,191,2022-01-08,False
user_02914,user_2914_awesome,48,314,2020-10-14,False
user_02915,user_2915_cool,71,47,2022-08-03,False
user_02916,user_2916_best,1181,355,2023-08-24,True
user_02917,user_2917_fun,73,112,2020-09-13,False
user_02918,user_2918_awesome,52,169,2022-06-05,True
user_02919,user_2919_best,23,269,2020-12-23,False
user_02920,user_2920_cool,49,199,2022-03-29,False
user_02921,user_2921_awesome,292,169,2021-02-07,False
user_02922,user_2922_great,624,91,2023-02-03,False
user_02923,user_2923_great,36552,189,2023-01-25,False
user_02924,user_2924_great,531,164,2023-06-20,False
user_02925,user_2925_great,40,183,2022-03-31,False
user_02926,user_2926_awesome,280,221,2020-11-27,False
user_02927,user_2927_cool,347,265,2020-08-09,False
user_02928,user_2928_great,327,73,2021-12-02,False
user_02929,user_2929_fun,178,278,2023-12-05,False
user_02930,user_2930_best,106,355,2022-01-17,False
user_02931,user_2931_awesome,28,16,2020-09-11,False
user_02932,user_2932_great,32,118,2023-08-22,False
user_02933,user_2933_cool,57,116,2020-06-20,False
user_02934,user_2934_best,96,445,2020-10-31,True
user_02935,user_2935_fun,46,155,2022-12-24,False
user_02936,user_2936_cool,52,164,2021-12-11,False
user_02937,user_2937_fun,184,317,2021-12-15,False
user_02938,user_2938_fun,6080,221,2023-03-11,False
user_02939,user_2939_awesome,161,217,2023-05-09,False
user_02940,user_2940_fun,2024,177,2022-05-07,False
user_02941,user_2941_fun,33,356,2023-01-22,False
user_02942,user_2942_awesome,924,194,2022-05-12,False
user_02943,user_2943_fun,64,114,2020-07-30,False
user_02944,user_2944_best,8,177,2021-04-16,False
user_02945,user_2945_awesome,486,222,2022-05-25,False
user_02946,user_2946_great,40,178,2023-11-16,False
user_02947,user_2947_great,1265,47,2023-05-21,False
user_02948,user_2948_cool,99,186,2023-07-08,False
user_02949,user_2949_cool,62,339,2022-03-10,False
user_02950,user_2950_awesome,284,416,2021-02-15,False
user_02951,user_2951_cool,121,89,2020-07-30,False
user_02952,user_2952_awesome,120,224,2023-10-13,False
user_02953,user_2953_best,262,190,2021-06-21,False
user_02954,user_2954_best,149,317,2020-05-10,False
user_02955,user_2955_best,23,85,2020-11-09,False
user_02956,user_2956_awesome,315,217,2020-04-03,False
user_02957,user_2957_fun,191,307,2023-01-01,False
user_02958,user_2958_awesome,28,241,2020-06-13,False
user_02959,user_2959_great,43,190,2022-12-29,False
user_02960,user_2960_great,1,295,2021-06-29,False
user_02961,user_2961_awesome,213,258,2023-09-30,False
user_02962,user_2962_awesome,665,152,2021-01-05,False
user_02963,user_2963_awesome,173,134,2020-01-01,False
user_02964,user_2964_great,5148,175,2022-05-20,False
user_02965,user_2965_great,701,206,2021-09-20,False
user_02966,user_2966_awesome,73,252,2022-09-08,False
user_02967,user_2967_great,504,261,2020-02-29,False
user_02968,user_2968_great,59,313,2020-07-15,False
user_02969,user_2969_awesome,525,265,2022-06-09,False
user_02970,user_2970_awesome,19237,39,2023-03-31,False
user_02971,user_2971_best,106751,141,2020-04-05,False
user_02972,user_2972_great,124,-85,2021-04-27,False
user_02973,user_2973_cool,288,170,2023-05-08,False
user_02974,user_2974_best,4,296,2021-06-28,False
user_02975,user_2975_cool,149,33,2022-01-11,False
user_02976,user_2976_cool,1,144,2022-06-08,False
user_02977,user_2977_cool,85,318,2022-02-20,False
user_02978,user_2978_fun,448,335,2023-01-30,False
user_02979,user_2979_great,8,189,2023-05-03,True
user_02980,user_2980_awesome,26,145,2023-10-31,False
user_02981,user_2981_best,42,263,2021-09-12,False
user_02982,user_2982_awesome,8,325,2022-07-16,False
user_02983,user_2983_best,137,153,2020-11-07,False
user_02984,user_2984_cool,395,379,2020-12-21,False
user_02985,user_2985_best,636,202,2022-10-30,False
user_02986,user_2986_cool,93,310,2021-02-10,False
user_02987,user_2987_great,0,98,2023-04-02,False
user_02988,user_2988_awesome,105,209,2023-05-22,False
user_02989,user_2989_awesome,31,174,2021-11-24,False
user_02990,user_2990_cool,97,138,2022-07-08,False
user_02991,user_2991_great,788,166,2021-07-26,False
user_02992,user_2992_cool,13,54,2020-05-15,True
user_02993,user_2993_great,17,149,2020-03-22,False
user_02994,user_2994_best,18,109,2021-04-11,False
user_02995,user_2995_fun,104,237,2023-12-12,False
user_02996,user_2996_great,334,169,2023-08-12,False
user_02997,user_2997_cool,191,177,2022-02-06,False
user_02998,user_2998_great,4,319,2023-01-31,False
user_02999,user_2999_cool,35,305,2022-09-20,False
user_03000,user_3000_best,16,261,2020-12-24,True
user_03001,user_3001_awesome,302,257,2022-01-14,False
user_03002,user_3002_fun,4,401,2021-05-11,False
user_03003,user_3003_fun,31,331,2020-07-24,False
user_03004,user_3004_awesome,131,274,2021-07-01,False
user_03005,user_3005_awesome,255,210,2023-08-18,False
user_03006,user_3006_cool,379,126,2023-06-11,False
user_03007,user_3007_cool,12,71,2020-01-01,False
user_03008,user_3008_best,19,173,2020-10-12,False
user_03009,user_3009_best,100,277,2020-06-16,False
user_03010,user_3010_awesome,489,102,2020-08-15,False
user_03011,user_3011_great,6,29,2023-06-15,False
user_03012,user_3012_fun,22,117,2022-12-09,False
user_03013,user_3013_great,655,225,2021-07-04,False
user_03014,user_3014_great,171,77,2021-05-29,False
user_03015,user_3015_awesome,23,22,2022-02-26,False
user_03016,user_3016_best,389,239,2022-11-22,False
user_03017,user_3017_fun,217,280,2023-04-25,False
user_03018,user_3018_cool,55,224,2020-04-27,False
user_03019,user_3019_great,299,193,2022-11-05,False
user_03020,user_3020_awesome,144,255,2021-05-05,False
user_03021,user_3021_fun,418,77,2023-06-14,False
user_03022,user_3022_fun,15,254,2022-07-22,False
user_03023,user_3023_great,163,202,2023-07-16,False
user_03024,user_3024_fun,65,104,2022-07-02,False
user_03025,user_3025_great,77,209,2022-12-21,False
user_03026,user_3026_awesome,91,286,2020-11-11,False
user_03027,user_3027_best,1723,-52,2023-02-20,False
user_03028,user_3028_fun,3,172,2022-06-21,False
user_03029,user_3029_best,1688,190,2023-03-22,False
user_03030,user_3030_awesome,392,82,2021-05-01,False
user_03031,user_3031_fun,2169,246,2021-02-06,False
user_03032,user_3032_cool,171,177,2023-09-28,False
user_03033,user_3033_fun,576,130,2023-02-22,False
user_03034,user_3034_fun,187,174,2020-10-25,False
user_03035,user_3035_best,5,82,2022-03-24,False
user_03036,user_3036_cool,388,93,2021-02-02,False
user_03037,user_3037_awesome,94,265,2021-01-15,False
user_03038,user_3038_fun,124,85,2023-08-18,False
user_03039,user_3039_cool,62,257,2020-11-07,False
user_03040,user_3040_cool,45,159,2022-01-28,False
user_03041,user_3041_cool,117,194,2022-01-25,False
user_03042,user_3042_fun,72,268,2020-11-16,False
user_03043,user_3043_cool,36,240,2023-12-11,False
user_03044,user_3044_fun,13,72,2020-09-07,False
user_03045,user_3045_best,134,306,2022-11-11,False
user_03046,user_3046_great,193,92,2020-06-01,False
user_03047,user_3047_great,32,275,2021-09-29,False
user_03048,user_3048_fun,316,352,2023-11-08,False
user_03049,user_3049_best,9859,323,2023-03-19,False
user_03050,user_3050_best,21,-5,2020-10-02,False
user_03051,user_3051_cool,7,280,2021-11-16,False
user_03052,user_3052_fun,153,215,2023-05-16,False
user_03053,user_3053_awesome,121,272,2022-05-26,False
user_03054,user_3054_fun,2696,280,2022-09-09,False
user_03055,user_3055_awesome,287,217,2021-11-30,False
user_03056,user_3056_great,74,288,2021-10-31,False
user_03057,user_3057_great,185,184,2021-03-13,False
user_03058,user_3058_best,281,113,2020-12-08,False
user_03059,user_3059_fun,97,144,2021-02-25,False
user_03060,user_3060_fun,10,245,2022-02-17,True
user_03061,user_3061_cool,36,39,2023-12-02,False
user_03062,user_3062_awesome,260,246,2022-05-14,False
user_03063,user_3063_cool,471,334,2020-08-17,False
user_03064,user_3064_best,166,95,2022-04-22,False
user_03065,user_3065_best,15,209,2021-11-03,False
user_03066,user_3066_fun,252,-43,2020-11-29,False
user_03067,user_3067_great,78,58,2023-01-10,False
user_03068,user_3068_awesome,81,80,2021-01-02,False
user_03069,user_3069_fun,113,335,2020-04-10,False
user_03070,user_3070_cool,224,272,2020-09-01,False
user_03071,user_3071_awesome,277,95,2023-08-20,False
user_03072,user_3072_awesome,23,281,2021-11-11,False
user_03073,user_3073_fun,294,235,2023-01-22,False
user_03074,user_3074_great,71,116,2021-05-11,False
user_03075,user_3075_cool,9,189,2020-03-31,False
user_03076,user_3076_awesome,316,198,2020-09-14,False
user_03077,user_3077_great,117,365,2020-11-19,False
user_03078,user_3078_awesome,117,146,2021-07-06,False
user_03079,user_3079_awesome,766,191,2023-08-12,False
user_03080,user_3080_cool,26,180,2023-12-02,False
user_03081,user_3081_cool,156,34,2023-10-16,False
user_03082,user_3082_best,22,28,2022-08-31,False
user_03083,user_3083_best,632,392,2020-04-17,False
user_03084,user_3084_great,987,199,2022-07-25,False
user_03085,user_3085_fun,3332,339,2023-08-28,False
user_03086,user_3086_great,2,218,2022-04-22,False
user_03087,user_3087_cool,23,118,2021-07-09,False
user_03088,user_3088_awesome,118,310,2022-07-17,True
user_03089,user_3089_fun,65,113,2023-07-26,False
user_03090,user_3090_best,38,62,2020-07-06,False
user_03091,user_3091_awesome,1716,212,2021-04-22,False
user_03092,user_3092_best,1583,306,2022-01-14,False
user_03093,user_3093_fun,99,170,2020-06-26,False
user_03094,user_3094_best,34,49,2022-04-19,False
user_03095,user_3095_great,55,115,2022-01-03,False
user_03096,user_3096_great,40,75,2023-07-26,False
user_03097,user_3097_great,695,283,2021-04-25,False
user_03098,user_3098_cool,23,176,2022-08-21,False
user_03099,user_3099_awesome,237,-33,2023-03-21,False
user_03100,user_3100_cool,14,291,2021-09-19,False
user_03101,user_3101_best,12,188,2020-02-15,False
user_03102,user_3102_cool,118,315,2021-05-01,False
user_03103,user_3103_best,10,239,2020-03-12,False
user_03104,user_3104_fun,53,272,2023-09-14,False
user_03105,user_3105_best,6807,274,2022-05-14,False
user_03106,user_3106_great,191,215,2020-06-19,False
user_03107,user_3107_fun,579,262,2023-10-30,False
user_03108,user_3108_cool,108,64,2021-06-05,False
user_03109,user_3109_fun,11,141,2021-10-10,False
user_03110,user_3110_fun,45,212,2022-11-14,False
user_03111,user_3111_awesome,0,201,2022-05-02,False
user_03112,user_3112_awesome,255,67,2020-07-22,False
user_03113,user_3113_cool,74,145,2021-04-26,False
user_03114,user_3114_fun,31,92,2020-07-24,False
user_03115,user_3115_cool,631,259,2023-11-23,False
user_03116,user_3116_cool,34,17,2023-04-15,False
user_03117,user_3117_best,15,108,2021-03-27,False
user_03118,user_3118_cool,77,270,2023-11-29,False
user_03119,user_3119_best,429,169,2022-02-23,False
user_03120,user_3120_great,13388,159,2021-05-06,False
user_03121,user_3121_best,103,337,2021-03-23,False
user_03122,user_3122_great,26,277,2022-11-18,False
user_03123,user_3123_best,46,139,2021-09-13,False
user_03124,user_3124_great,77,217,2021-03-15,False
user_03125,user_3125_cool,219,265,2022-08-06,False
user_03126,user_3126_best,31,273,2023-10-17,False
user_03127,user_3127_best,139,42,2021-05-03,False
user_03128,user_3128_awesome,5,292,2020-05-16,False
user_03129,user_3129_fun,190,203,2021-10-09,False
user_03130,user_3130_awesome,261,169,2022-10-30,False
user_03131,user_3131_fun,26,115,2022-02-12,False
user_03132,user_3132_great,226,172,2022-06-04,False
user_03133,user_3133_best,5,247,2022-12-10,False
user_03134,user_3134_great,11,362,2021-07-13,False
user_03135,user_3135_great,44,326,2021-06-06,False
user_03136,user_3136_cool,167,402,2021-05-15,False
user_03137,user_3137_cool,243,192,2022-04-23,False
user_03138,user_3138_great,627,358,2022-11-18,False
user_03139,user_3139_great,202,237,2023-05-21,False
user_03140,user_3140_cool,27,122,2022-01-01,False
user_03141,user_3141_great,302,40,2020-10-05,False
user_03142,user_3142_awesome,40,196,2021-10-22,True
user_03143,user_3143_awesome,10,208,2022-01-31,False
user_03144,user_3144_cool,56,228,2020-01-29,False
user_03145,user_3145_awesome,59,247,2022-03-24,False
user_03146,user_3146_awesome,1025,109,2021-04-29,False
user_03147,user_3147_fun,546,196,2022-02-21,False
user_03148,user_3148_fun,518,170,2021-02-07,False
user_03149,user_3149_great,15,-7,2022-04-27,False
user_03150,user_3150_fun,528,282,2020-09-22,False
user_03151,user_3151_best,265,241,2020-09-17,False
user_03152,user_3152_fun,74,137,2021-11-05,False
user_03153,user_3153_great,101,269,2022-11-08,False
user_03154,user_3154_cool,220,320,2022-02-08,False
user_03155,user_3155_great,78,215,2022-06-03,False
user_03156,user_3156_best,188,241,2023-09-02,False
user_03157,user_3157_cool,648,121,2021-04-19,False
user_03158,user_3158_fun,45,183,2023-07-21,False
user_03159,user_3159_cool,173,203,2021-10-12,False
user_03160,user_3160_cool,11,253,2022-12-31,False
user_03161,user_3161_best,48,251,2023-03-05,False
user_03162,user_3162_awesome,370,75,2020-06-13,False
user_03163,user_3163_best,23,364,2023-02-04,False
user_03164,user_3164_awesome,68,309,2020-07-18,False
user_03165,user_3165_fun,224,341,2021-02-18,False
user_03166,user_3166_best,57,91,2023-07-01,False
user_03167,user_3167_fun,147,179,2020-10-26,False
user_03168,user_3168_cool,99,321,2023-02-27,False
user_03169,user_3169_best,751,272,2020-06-02,False
user_03170,user_3170_great,68,180,2020-02-29,False
user_03171,user_3171_best,4126,159,2022-04-12,False
user_03172,user_3172_awesome,11,72,2022-12-28,False
user_03173,user_3173_best,9204,211,2020-04-08,False
user_03174,user_3174_cool,4,404,2020-10-22,False
user_03175,user_3175_awesome,752,224,2023-10-24,False
user_03176,user_3176_awesome,102,195,2022-05-31,False
user_03177,user_3177_best,98,120,2020-01-30,False
user_03178,user_3178_awesome,162,184,2021-08-21,False
user_03179,user_3179_best,991,129,2021-04-21,False
user_03180,user_3180_best,177,259,2020-04-25,False
user_03181,user_3181_awesome,179,337,2021-12-15,False
user_03182,user_3182_awesome,2,289,2021-03-14,False
user_03183,user_3183_best,63,83,2021-02-06,False
user_03184,user_3184_great,5,221,2020-11-01,False
user_03185,user_3185_great,17,189,2021-09-20,False
user_03186,user_3186_awesome,263,199,2020-05-17,False
user_03187,user_3187_great,94,219,2020-02-04,False
user_03188,user_3188_best,671,267,2023-06-07,False
user_03189,user_3189_cool,537,259,2021-03-29,False
user_03190,user_3190_cool,65,66,2021-07-29,False
user_03191,user_3191_best,19,162,2021-12-29,False
user_03192,user_3192_best,1,267,2020-05-14,False
user_03193,user_3193_best,15,363,2020-04-13,False
user_03194,user_3194_great,5409,20,2020-02-23,False
user_03195,user_3195_fun,19,112,2021-07-21,False
user_03196,user_3196_fun,40,399,2020-12-07,False
user_03197,user_3197_cool,331,128,2022-06-08,False
user_03198,user_3198_best,26,194,2020-08-24,False
user_03199,user_3199_awesome,406,134,2020-04-16,False
user_03200,user_3200_best,45,94,2023-03-12,False
user_03201,user_3201_cool,244,108,2020-11-15,False
user_03202,user_3202_fun,347,103,2022-07-02,False
user_03203,user_3203_cool,1079,124,2020-05-27,False
user_03204,user_3204_best,12,342,2023-04-03,False
user_03205,user_3205_fun,271,108,2020-09-02,False
user_03206,user_3206_awesome,192,321,2020-09-11,False
user_03207,user_3207_awesome,330,145,2020-11-02,False
user_03208,user_3208_cool,35,152,2020-11-04,False
user_03209,user_3209_fun,14,128,2021-08-13,False
user_03210,user_3210_great,2844,155,2022-10-06,False
user_03211,user_3211_best,48,179,2023-10-01,False
user_03212,user_3212_great,65,372,2021-10-01,False
user_03213,user_3213_great,2413,83,2020-07-11,False
user_03214,user_3214_fun,100,288,2020-07-10,False
user_03215,user_3215_great,22,368,2020-11-09,False
user_03216,user_3216_awesome,91,130,2021-06-26,False
user_03217,user_3217_best,76,193,2022-09-25,False
user_03218,user_3218_fun,58,288,2021-09-19,False
user_03219,user_3219_best,73,218,2020-11-26,False
user_03220,user_3220_fun,13,136,2020-09-11,False
user_03221,user_3221_best,27,227,2022-08-17,False
user_03222,user_3222_cool,102,47,2020-11-18,False
user_03223,user_3223_cool,8,262,2021-10-19,False
user_03224,user_3224_cool,815,27,2022-03-28,False
user_03225,user_3225_cool,35,211,2023-02-14,False
user_03226,user_3226_best,28,219,2020-06-22,False
user_03227,user_3227_cool,7,309,2022-03-31,False
user_03228,user_3228_best,19,164,2021-04-14,False
user_03229,user_3229_best,399,439,2022-03-30,False
user_03230,user_3230_cool,2796,221,2023-08-17,False
user_03231,user_3231_awesome,2,101,2022-11-24,False
user_03232,user_3232_best,103,175,2020-01-06,False
user_03233,user_3233_best,38,46,2021-06-28,True
user_03234,user_3234_cool,105,383,2023-10-16,False
user_03235,user_3235_best,64,46,2023-05-28,False
user_03236,user_3236_great,153,158,2022-11-07,False
user_03237,user_3237_best,32,223,2022-11-25,False
user_03238,user_3238_best,61,238,2022-04-19,True
user_03239,user_3239_cool,6,128,2021-07-01,False
user_03240,user_3240_great,162,244,2022-12-31,False
user_03241,user_3241_fun,629,296,2023-01-28,False
user_03242,user_3242_awesome,10,273,2023-06-02,False
user_03243,user_3243_awesome,2032,311,2021-04-22,False
user_03244,user_3244_awesome,1839,182,2021-04-17,False
user_03245,user_3245_fun,6,85,2022-06-24,False
user_03246,user_3246_great,8,196,2021-10-02,False
user_03247,user_3247_great,19,315,2020-08-14,False
user_03248,user_3248_cool,198,219,2023-01-26,False
user_03249,user_3249_best,29,199,2020-07-07,False
user_03250,user_3250_fun,55,107,2021-03-16,False
user_03251,user_3251_fun,5,242,2021-02-13,False
user_03252,user_3252_cool,62,37,2022-04-08,False
user_03253,user_3253_fun,11,145,2023-07-02,False
user_03254,user_3254_best,417,271,2023-07-02,False
user_03255,user_3255_cool,90,175,2021-08-13,False
user_03256,user_3256_fun,526,231,2021-03-18,False
user_03257,user_3257_great,7,315,2021-09-19,False
user_03258,user_3258_fun,6,260,2021-10-04,False
user_03259,user_3259_cool,684,132,2020-07-10,False
user_03260,user_3260_great,496,284,2023-12-21,False
user_03261,user_3261_best,19,206,2020-01-26,False
user_03262,user_3262_awesome,230,137,2023-06-12,False
user_03263,user_3263_best,44,234,2022-03-21,False
user_03264,user_3264_fun,380,137,2023-01-17,False
user_03265,user_3265_great,44,222,2020-08-22,False
user_03266,user_3266_awesome,125,230,2023-06-04,False
user_03267,user_3267_great,36,276,2023-06-16,False
user_03268,user_3268_fun,3776,54,2021-09-19,False
user_03269,user_3269_awesome,74,114,2020-09-15,False
user_03270,user_3270_best,68,367,2020-11-26,False
user_03271,user_3271_best,523,193,2020-06-16,False
user_03272,user_3272_fun,142,85,2020-10-27,False
user_03273,user_3273_cool,364,118,2021-04-09,False
user_03274,user_3274_cool,1211,310,2022-04-26,False
user_03275,user_3275_great,191,55,2021-11-23,False
user_03276,user_3276_best,524,316,2021-07-21,False
user_03277,user_3277_cool,482,316,2023-10-31,False
user_03278,user_3278_fun,24,209,2020-05-15,False
user_03279,user_3279_fun,8,291,2021-06-11,False
user_03280,user_3280_awesome,150,56,2021-12-31,False
user_03281,user_3281_best,33,199,2021-08-09,False
user_03282,user_3282_best,113,229,2021-06-27,False
user_03283,user_3283_great,19,212,2023-03-27,False
user_03284,user_3284_best,173,197,2022-11-13,False
