product_id,name,category,subcategory,brand,price,rating,review_count,in_stock,stock_quantity,weight_kg,dimensions_cm,launch_date,supplier_id,warranty_months,is_featured,discount_percent
PROD_006678,Accessories Item Plus,Clothing,Accessories,Adidas,158.01,4.5,4816,True,122,2.65,12x26x29,2022-01-30,SUP_154,24,False,0
PROD_006679,Accessories Item Standard,Clothing,Accessories,Zara,158.35,4.3,1551,True,197,17.56,15x24x27,2021-03-20,SUP_057,36,False,20
PROD_006680,Accessories Item Standard,Clothing,Accessories,Gap,207.41,4.6,420,False,324,11.74,36x45x27,2023-06-26,SUP_078,12,False,0
PROD_006681,Accessories Item Plus,Clothing,Accessories,Uniqlo,291.65,3.8,4701,True,901,3.96,11x18x4,2024-08-12,SUP_039,6,False,0
PROD_006682,Accessories Item Pro,Clothing,Accessories,H&M,88.59,4.4,2449,True,307,12.87,20x46x20,2023-05-20,SUP_171,24,False,20
PROD_006683,Accessories Item Pro,Clothing,Accessories,Uniqlo,142.66,4.8,2374,False,599,12.3,23x19x26,2021-09-06,SUP_160,24,False,0
PROD_006684,Accessories Item Standard,Clothing,Accessories,Gap,218.43,4.1,570,True,636,11.18,45x9x28,2023-07-16,SUP_060,24,False,5
PROD_006685,Accessories Item Standard,Clothing,Accessories,H&M,71.62,4.5,6759,True,93,10.0,28x29x15,2022-12-30,SUP_092,6,True,0
PROD_006686,Accessories Item Max,Clothing,Accessories,H&M,210.24,3.4,501,True,492,9.85,30x12x17,2023-10-16,SUP_027,6,False,0
PROD_006687,Accessories Item Elite,Clothing,Accessories,Gap,31.07,4.3,5758,True,898,6.23,31x29x13,2021-08-24,SUP_009,24,False,0
PROD_006688,Accessories Item Elite,Clothing,Accessories,H&M,196.09,4.1,1501,True,985,6.2,45x23x10,2021-03-20,SUP_194,24,False,0
PROD_006689,Accessories Item Elite,Clothing,Accessories,Nike,126.34,4.2,4050,False,234,4.19,8x17x25,2024-05-25,SUP_154,24,False,15
PROD_006690,Accessories Item Max,Clothing,Accessories,Uniqlo,227.09,4.7,1598,True,640,19.98,10x47x7,2022-09-01,SUP_088,12,False,10
PROD_006691,Accessories Item Elite,Clothing,Accessories,Nike,66.19,4.7,1936,False,689,18.5,36x46x7,2024-02-11,SUP_129,24,False,0
PROD_006692,Accessories Item Max,Clothing,Accessories,H&M,117.89,4.5,246,True,170,10.3,26x41x12,2024-01-20,SUP_191,6,False,5
PROD_006693,Accessories Item Max,Clothing,Accessories,Levis,109.23,4.4,3913,False,798,10.77,14x41x17,2024-06-22,SUP_090,6,False,0
PROD_006694,Accessories Item Pro,Clothing,Accessories,Levis,153.01,4.8,2008,False,480,6.95,6x16x6,2021-01-07,SUP_191,24,False,0
PROD_006695,Accessories Item Standard,Clothing,Accessories,Uniqlo,205.67,4.0,5238,False,934,12.57,5x49x7,2024-04-30,SUP_084,6,False,0
PROD_006696,Accessories Item Max,Clothing,Accessories,Uniqlo,12.28,3.5,285,False,96,12.95,30x45x17,2021-01-30,SUP_169,6,False,0
PROD_006697,Accessories Item Max,Clothing,Accessories,Gap,161.87,4.7,5764,True,115,8.09,32x48x24,2021-09-12,SUP_135,24,False,0
PROD_006698,Accessories Item Max,Clothing,Accessories,Zara,252.54,4.1,1493,False,61,4.65,47x11x28,2021-01-21,SUP_120,36,False,0
PROD_006699,Accessories Item Max,Clothing,Accessories,Nike,151.95,4.7,2370,False,268,14.26,14x21x11,2024-11-04,SUP_199,6,False,0
PROD_006700,Accessories Item Standard,Clothing,Accessories,Nike,290.34,4.6,308,True,451,0.59,50x45x19,2021-01-11,SUP_181,12,False,0
PROD_006701,Accessories Item Pro,Clothing,Accessories,Adidas,174.76,3.2,2296,True,677,0.36,8x9x24,2022-07-21,SUP_113,36,False,5
PROD_006702,Accessories Item Max,Clothing,Accessories,Adidas,121.53,3.8,106,False,332,1.15,39x34x17,2023-03-20,SUP_003,24,False,0
PROD_006703,Accessories Item Standard,Clothing,Accessories,Adidas,74.96,4.6,306,False,561,13.92,36x21x8,2022-09-07,SUP_190,24,False,0
PROD_006704,Accessories Item Plus,Clothing,Accessories,Uniqlo,65.09,4.6,3493,False,764,17.93,9x25x15,2022-07-19,SUP_007,6,False,10
PROD_006705,Accessories Item Pro,Clothing,Accessories,Uniqlo,32.34,2.4,2150,True,806,9.74,36x6x17,2021-08-21,SUP_199,6,False,0
PROD_006706,Accessories Item Plus,Clothing,Accessories,Levis,263.98,,4278,True,431,0.93,16x43x7,2024-02-07,SUP_167,12,True,0
PROD_006707,Accessories Item Elite,Clothing,Accessories,Zara,87.56,4.3,3127,True,233,10.95,11x20x29,2021-04-09,SUP_131,12,False,0
PROD_006708,Accessories Item Max,Clothing,Accessories,H&M,63.51,4.2,462,True,134,15.72,37x32x13,2022-01-08,SUP_169,36,False,0
PROD_006709,Accessories Item Plus,Clothing,Accessories,Levis,87.8,4.6,2895,True,829,5.64,5x30x11,2024-11-08,SUP_092,6,False,0
PROD_006710,Accessories Item Pro,Clothing,Accessories,Nike,243.24,4.3,669,True,0,4.1,17x39x10,2021-01-09,SUP_001,24,False,0
PROD_006711,Accessories Item Standard,Clothing,Accessories,Adidas,142.37,4.0,6385,True,478,13.44,23x21x20,2022-05-28,SUP_020,24,False,0
PROD_006712,Accessories Item Standard,Clothing,Accessories,Nike,26.05,4.7,3725,True,393,11.8,32x38x6,2023-08-29,SUP_020,24,False,0
PROD_006713,Accessories Item Elite,Clothing,Accessories,H&M,297.09,3.7,6525,True,18,0.81,27x48x2,2022-01-09,SUP_077,6,True,5
PROD_006714,Accessories Item Elite,Clothing,Accessories,Zara,57.75,4.2,808,True,282,5.73,27x17x5,2024-11-25,SUP_084,36,False,0
PROD_006715,Accessories Item Standard,Clothing,Accessories,Uniqlo,29.17,4.4,6362,True,741,12.99,10x5x20,2023-10-25,SUP_044,12,False,0
PROD_006716,Accessories Item Pro,Clothing,Accessories,Gap,102.58,3.9,2768,False,768,19.9,33x45x17,2022-03-25,SUP_122,36,True,0
PROD_006717,Accessories Item Elite,Clothing,Accessories,Levis,114.54,4.9,1274,True,280,11.66,32x46x21,2023-08-18,SUP_049,36,False,0
PROD_006718,Accessories Item Max,Clothing,Accessories,Nike,273.2,4.7,7449,False,188,3.08,47x22x4,2024-07-07,SUP_067,12,False,0
PROD_006719,Accessories Item Max,Clothing,Accessories,Zara,79.2,4.0,4385,True,98,15.01,17x50x14,2023-07-16,SUP_165,6,False,25
PROD_006720,Accessories Item Max,Clothing,Accessories,H&M,186.28,3.5,745,True,240,13.15,17x38x29,2024-02-01,SUP_188,12,False,0
PROD_006721,Accessories Item Plus,Clothing,Accessories,Zara,244.55,2.7,261,True,538,14.28,16x19x9,2021-01-24,SUP_071,24,False,0
PROD_006722,Accessories Item Max,Clothing,Accessories,Levis,161.73,4.4,1695,True,367,10.67,35x24x25,2022-04-16,SUP_008,12,False,0
PROD_006723,Accessories Item Max,Clothing,Accessories,Nike,169.11,3.5,993,False,678,18.79,17x16x17,2022-07-30,SUP_111,24,False,0
PROD_006724,Accessories Item Standard,Clothing,Accessories,Nike,152.42,4.0,1930,False,597,15.41,13x43x30,2023-10-01,SUP_115,6,False,5
PROD_006725,Accessories Item Elite,Clothing,Accessories,Zara,98.79,3.9,1572,True,564,13.4,19x49x5,2023-01-12,SUP_054,6,False,20
PROD_006726,Accessories Item Pro,Clothing,Accessories,Nike,81.6,4.5,355,False,427,4.21,50x14x17,2024-03-28,SUP_183,6,False,0
PROD_006727,Accessories Item Elite,Clothing,Accessories,Adidas,159.48,4.6,2083,False,0,9.28,16x47x26,2021-02-03,SUP_099,12,False,0
PROD_006728,Accessories Item Elite,Clothing,Accessories,Zara,62.46,4.2,2218,False,22,10.98,6x25x18,2021-01-17,SUP_049,12,False,0
PROD_006729,Accessories Item Standard,Clothing,Accessories,Uniqlo,194.16,4.7,5605,True,305,9.68,47x18x14,2023-05-13,SUP_128,36,False,0
PROD_006730,Accessories Item Plus,Clothing,Accessories,Gap,213.84,3.0,2103,False,221,0.32,32x30x7,2023-03-17,SUP_136,12,True,0
PROD_006731,Accessories Item Elite,Clothing,Accessories,Gap,155.97,3.5,1933,True,111,17.55,17x47x12,2022-11-25,SUP_102,12,False,0
PROD_006732,Accessories Item Plus,Clothing,Accessories,Uniqlo,292.75,4.2,2422,True,590,11.15,26x37x16,2022-11-10,SUP_177,12,False,0
PROD_006733,Accessories Item Max,Clothing,Accessories,Adidas,44.08,4.6,1651,True,80,15.04,25x49x23,2023-09-21,SUP_067,6,True,10
PROD_006734,Accessories Item Plus,Clothing,Accessories,Nike,279.53,4.6,622,True,36,12.16,19x41x12,2022-04-17,SUP_184,12,False,10
PROD_006735,Accessories Item Standard,Clothing,Accessories,Adidas,179.25,3.9,2012,True,516,4.63,24x11x25,2022-12-06,SUP_022,6,True,0
PROD_006736,Accessories Item Elite,Clothing,Accessories,Zara,193.62,4.6,3646,True,77,19.53,26x45x9,2023-01-04,SUP_184,6,False,0
PROD_006737,Accessories Item Pro,Clothing,Accessories,Gap,119.8,4.6,868,True,29,17.35,39x26x8,2024-04-17,SUP_198,12,True,0
PROD_006738,Accessories Item Plus,Clothing,Accessories,Levis,164.19,4.3,1983,False,922,3.96,24x46x9,2023-06-16,SUP_092,24,False,0
PROD_006739,Accessories Item Standard,Clothing,Accessories,Levis,83.85,3.6,136,False,35,4.53,11x11x30,2024-07-06,SUP_095,36,False,0
PROD_006740,Accessories Item Max,Clothing,Accessories,H&M,54.08,4.8,4712,False,889,10.48,33x50x4,2023-04-13,SUP_077,12,False,0
PROD_006741,Accessories Item Pro,Clothing,Accessories,Gap,153.45,4.5,1229,True,637,7.85,18x10x27,2022-11-19,SUP_081,36,False,0
PROD_006742,Accessories Item Standard,Clothing,Accessories,Gap,133.35,3.8,2508,True,412,18.73,9x18x30,2022-08-25,SUP_023,36,False,0
PROD_006743,Accessories Item Elite,Clothing,Accessories,Zara,123.35,4.4,4522,False,660,4.49,48x18x16,2021-10-01,SUP_149,6,False,0
PROD_006744,Accessories Item Pro,Clothing,Accessories,Gap,36.13,,5286,False,0,0.22,49x36x23,2021-01-24,SUP_150,24,False,5
PROD_006745,Accessories Item Elite,Clothing,Accessories,Uniqlo,244.31,4.5,4260,False,921,15.42,35x26x25,2022-12-12,SUP_139,12,False,0
PROD_006746,Accessories Item Elite,Clothing,Accessories,Adidas,107.71,4.5,1630,True,718,10.64,10x14x13,2024-01-28,SUP_184,36,True,20
PROD_006747,Accessories Item Max,Clothing,Accessories,Uniqlo,70.96,3.7,810,True,787,14.11,48x20x12,2023-11-04,SUP_152,36,False,0
PROD_006748,Accessories Item Elite,Clothing,Accessories,Levis,231.03,4.6,7718,True,440,2.4,8x9x16,2023-09-19,SUP_189,12,False,20
PROD_006749,Accessories Item Plus,Clothing,Accessories,Zara,146.29,4.2,552,False,0,11.1,31x42x11,2023-02-20,SUP_017,24,False,0
PROD_006750,Accessories Item Elite,Clothing,Accessories,Gap,206.15,4.3,390,True,0,5.84,34x42x15,2022-05-09,SUP_117,24,False,0
PROD_006751,Accessories Item Elite,Clothing,Accessories,H&M,43.1,3.4,152,True,810,5.68,33x5x4,2024-10-14,SUP_035,24,False,5
PROD_006752,Accessories Item Standard,Clothing,Accessories,H&M,277.86,4.7,7304,True,463,1.22,6x5x8,2022-01-19,SUP_149,12,True,0
PROD_006753,Accessories Item Standard,Clothing,Accessories,H&M,295.75,3.7,449,True,680,5.92,13x18x4,2022-05-03,SUP_101,12,False,25
PROD_006754,Accessories Item Standard,Clothing,Accessories,Gap,227.31,4.0,2889,True,981,1.15,32x42x25,2023-05-26,SUP_028,24,False,0
PROD_006755,Accessories Item Elite,Clothing,Accessories,Nike,122.51,4.2,2610,True,185,7.87,25x20x9,2023-06-12,SUP_097,36,True,0
PROD_006756,Accessories Item Pro,Clothing,Accessories,Nike,163.41,3.9,602,False,599,12.18,10x42x19,2021-07-04,SUP_186,36,False,0
PROD_006757,Accessories Item Standard,Clothing,Accessories,Gap,33.23,4.2,5254,True,320,0.28,18x47x15,2024-02-19,SUP_124,36,False,0
PROD_006758,Accessories Item Pro,Clothing,Accessories,Uniqlo,177.03,4.0,2524,False,222,15.31,7x20x16,2024-01-16,SUP_021,24,False,0
PROD_006759,Accessories Item Elite,Clothing,Accessories,Nike,151.39,3.8,806,True,623,0.98,21x38x19,2023-03-29,SUP_071,6,False,20
PROD_006760,Accessories Item Max,Clothing,Accessories,H&M,144.84,4.4,993,False,841,0.21,29x30x2,2024-06-08,SUP_137,6,False,0
PROD_006761,Accessories Item Pro,Clothing,Accessories,H&M,268.18,3.4,2331,True,0,4.41,49x36x8,2024-10-14,SUP_154,12,False,0
PROD_006762,Accessories Item Plus,Clothing,Accessories,Gap,160.27,4.8,6268,True,0,16.51,7x34x13,2021-07-12,SUP_180,24,False,0
PROD_006763,Accessories Item Elite,Clothing,Accessories,Nike,166.22,4.6,703,True,521,17.27,36x17x20,2021-04-07,SUP_199,36,False,10
PROD_006764,Accessories Item Max,Clothing,Accessories,Uniqlo,297.63,4.3,6634,True,707,14.8,31x7x18,2022-09-27,SUP_127,24,False,0
PROD_006765,Accessories Item Plus,Clothing,Accessories,Adidas,237.93,4.8,1592,True,614,10.73,26x25x10,2024-03-01,SUP_068,6,False,0
PROD_006766,Accessories Item Plus,Clothing,Accessories,Adidas,283.02,3.8,1729,True,103,19.72,6x36x15,2021-03-05,SUP_069,24,False,0
PROD_006767,Accessories Item Standard,Clothing,Accessories,Levis,251.25,4.8,4454,False,459,17.33,18x8x22,2022-11-16,SUP_117,24,False,5
PROD_006768,Accessories Item Plus,Clothing,Accessories,Nike,87.46,4.6,3025,True,600,1.95,48x38x5,2024-02-07,SUP_024,24,False,15
PROD_006769,Accessories Item Max,Clothing,Accessories,Zara,228.42,4.9,1896,True,868,18.95,8x30x14,2022-09-30,SUP_069,24,False,15
PROD_006770,Accessories Item Pro,Clothing,Accessories,Nike,237.85,4.5,1465,True,0,19.54,42x16x5,2023-06-03,SUP_125,24,False,0
PROD_006771,Accessories Item Elite,Clothing,Accessories,H&M,167.15,4.6,1920,True,478,16.48,40x27x7,2022-09-02,SUP_063,6,False,20
PROD_006772,Accessories Item Pro,Clothing,Accessories,Gap,145.87,4.9,1041,True,269,17.51,29x27x27,2021-01-22,SUP_101,6,True,0
PROD_006773,Accessories Item Elite,Clothing,Accessories,H&M,97.44,4.8,273,False,796,13.3,,2024-12-24,SUP_173,24,True,25
PROD_006774,Accessories Item Max,Clothing,Accessories,Adidas,299.05,4.7,2783,False,666,11.03,15x47x10,2021-11-01,SUP_112,12,False,10
PROD_006775,Accessories Item Plus,Clothing,Accessories,H&M,267.04,4.3,214,True,962,17.18,9x40x7,2022-10-30,SUP_118,24,False,0
PROD_006776,Accessories Item Standard,Clothing,Accessories,Uniqlo,73.75,3.2,1898,True,760,13.17,34x7x28,2022-12-21,SUP_192,24,False,25
PROD_006777,Accessories Item Standard,Clothing,Accessories,Uniqlo,138.88,4.5,1778,False,802,0.28,29x25x28,2022-03-11,SUP_156,36,False,0
PROD_006778,Accessories Item Standard,Clothing,Accessories,Gap,250.36,4.7,496,False,879,2.52,21x40x5,2023-03-14,SUP_151,12,False,0
PROD_006779,Accessories Item Elite,Clothing,Accessories,H&M,128.24,4.8,3871,True,0,9.04,31x36x8,2022-06-04,SUP_172,12,False,0
PROD_006780,Accessories Item Max,Clothing,Accessories,Zara,295.02,4.8,5532,True,355,4.63,5x50x10,2023-12-07,SUP_156,36,False,0
PROD_006781,Accessories Item Pro,Clothing,Accessories,Uniqlo,270.78,4.4,214,False,513,6.3,31x41x6,2024-02-02,SUP_005,6,False,5
PROD_006782,Accessories Item Standard,Clothing,Accessories,Adidas,218.95,4.6,6204,False,496,13.05,5x48x30,2022-02-18,SUP_173,12,False,0
PROD_006783,Accessories Item Standard,Clothing,Accessories,Gap,157.28,4.0,91,True,569,15.72,33x48x16,2024-03-11,SUP_190,12,False,0
PROD_006784,Accessories Item Standard,Clothing,Accessories,H&M,27.89,3.2,2727,False,741,4.28,38x33x26,2024-10-22,SUP_003,24,False,0
PROD_006785,Accessories Item Plus,Clothing,Accessories,Uniqlo,108.19,3.7,237,False,700,12.96,7x37x7,2022-09-02,SUP_175,12,False,0
PROD_006786,Accessories Item Elite,Clothing,Accessories,Nike,233.75,4.0,1001,True,542,12.05,35x18x13,2023-05-10,SUP_186,24,False,0
PROD_006787,Accessories Item Elite,Clothing,Accessories,Adidas,52.58,4.3,118,False,859,11.85,,2024-06-26,SUP_022,36,False,10
PROD_006788,Accessories Item Max,Clothing,Accessories,Zara,230.36,4.4,93,True,868,14.97,,2022-05-31,SUP_173,24,False,5
PROD_006789,Accessories Item Max,Clothing,Accessories,Uniqlo,47.8,3.9,722,True,548,1.25,41x22x12,2024-05-22,SUP_047,36,False,0
PROD_006790,Accessories Item Pro,Clothing,Accessories,Uniqlo,55.01,4.3,87,True,227,8.8,5x36x30,2023-10-27,SUP_129,36,True,5
PROD_006791,Accessories Item Plus,Clothing,Accessories,Gap,249.26,4.3,2318,True,286,6.28,47x13x6,2024-10-24,SUP_187,12,False,10
PROD_006792,Accessories Item Elite,Clothing,Accessories,Nike,91.96,3.4,867,True,139,18.82,38x35x23,2023-10-08,SUP_092,12,False,0
PROD_006793,Accessories Item Plus,Clothing,Accessories,Levis,135.46,4.2,501,False,888,11.66,27x17x16,2023-10-31,SUP_028,6,False,0
PROD_006794,Accessories Item Plus,Clothing,Accessories,Zara,133.87,4.1,1583,False,83,3.05,46x41x6,2021-10-23,SUP_161,6,False,0
PROD_006795,Accessories Item Plus,Clothing,Accessories,Uniqlo,162.03,4.2,1059,True,642,19.39,5x39x26,2022-03-24,SUP_143,36,True,25
PROD_006796,Accessories Item Plus,Clothing,Accessories,Uniqlo,27.39,2.8,1002,True,978,7.47,28x7x14,2022-05-22,SUP_180,6,True,20
PROD_006797,Accessories Item Plus,Clothing,Accessories,Gap,111.51,4.5,1160,False,949,4.97,23x48x22,2022-01-05,SUP_087,36,False,5
PROD_006798,Accessories Item Pro,Clothing,Accessories,Uniqlo,20.77,3.6,381,False,488,2.85,34x21x12,2023-02-19,SUP_036,24,False,15
PROD_006799,Accessories Item Standard,Clothing,Accessories,Uniqlo,122.66,4.4,1707,False,744,16.59,29x15x6,2023-07-03,SUP_036,24,False,0
PROD_006800,Accessories Item Pro,Clothing,Accessories,H&M,121.94,3.9,2650,True,935,2.18,21x40x4,2021-05-13,SUP_062,36,False,15
PROD_006801,Accessories Item Plus,Clothing,Accessories,Gap,79.82,4.9,2359,False,737,3.92,23x34x29,2022-08-26,SUP_153,12,False,0
PROD_006802,Accessories Item Elite,Clothing,Accessories,Gap,174.84,4.4,133,True,540,16.18,,2024-12-31,SUP_061,6,False,25
PROD_006803,Accessories Item Pro,Clothing,Accessories,Uniqlo,91.18,,384,True,0,16.4,14x48x28,2021-04-19,SUP_165,6,False,0
PROD_006804,Accessories Item Plus,Clothing,Accessories,Gap,33.84,4.4,6169,False,326,11.49,33x33x8,2024-12-20,SUP_148,6,False,0
PROD_006805,Accessories Item Plus,Clothing,Accessories,Levis,64.05,4.5,1677,True,0,12.82,,2023-02-08,SUP_121,24,True,0
PROD_006806,Accessories Item Max,Clothing,Accessories,Gap,229.06,4.7,1135,True,362,12.12,21x39x28,2023-05-14,SUP_180,36,False,0
PROD_006807,Accessories Item Elite,Clothing,Accessories,H&M,29.95,4.6,1053,True,900,8.07,42x22x5,2021-09-07,SUP_001,12,False,10
PROD_006808,Accessories Item Max,Clothing,Accessories,Zara,282.18,3.3,858,True,906,9.96,50x39x3,2024-08-17,SUP_004,6,False,0
PROD_006809,Accessories Item Standard,Clothing,Accessories,Zara,100.95,4.6,3626,True,827,17.08,49x47x9,2021-11-21,SUP_191,24,True,0
PROD_006810,Accessories Item Pro,Clothing,Accessories,Nike,237.41,4.2,4776,False,832,4.92,29x50x20,2023-11-15,SUP_026,6,False,0
PROD_006811,Accessories Item Max,Clothing,Accessories,Uniqlo,121.76,4.6,3054,True,240,10.1,,2021-04-06,SUP_025,24,False,0
PROD_006812,Accessories Item Standard,Clothing,Accessories,Nike,20.47,4.4,1276,False,775,7.48,26x32x16,2022-04-25,SUP_194,6,False,10
PROD_006813,Accessories Item Elite,Clothing,Accessories,Levis,23.86,4.6,3149,False,0,10.85,49x23x30,2021-05-02,SUP_176,12,False,0
PROD_006814,Accessories Item Standard,Clothing,Accessories,Gap,234.62,4.2,997,False,974,1.87,10x7x7,2022-07-29,SUP_169,12,False,0
PROD_006815,Accessories Item Pro,Clothing,Accessories,H&M,150.01,3.7,1864,True,55,14.76,19x37x15,2023-06-11,SUP_109,6,False,0
PROD_006816,Accessories Item Plus,Clothing,Accessories,Levis,59.81,4.5,2741,False,537,3.03,,2022-09-10,SUP_161,12,False,0
PROD_006817,Accessories Item Elite,Clothing,Accessories,H&M,147.4,4.7,1035,True,516,7.03,10x11x9,2023-03-07,SUP_094,12,True,0
PROD_006818,Accessories Item Max,Clothing,Accessories,Adidas,66.8,4.2,8173,False,290,2.33,17x27x26,2024-08-31,SUP_121,6,False,0
PROD_006819,Accessories Item Plus,Clothing,Accessories,H&M,77.61,4.4,842,True,5,1.72,8x44x6,2024-05-02,SUP_036,24,True,0
PROD_006820,Accessories Item Standard,Clothing,Accessories,Levis,140.1,4.7,3291,False,582,6.89,45x6x28,2024-01-28,SUP_137,6,False,0
PROD_006821,Accessories Item Elite,Clothing,Accessories,Uniqlo,191.51,4.8,1167,False,85,19.4,8x18x25,2021-11-12,SUP_118,36,False,0
PROD_006822,Accessories Item Max,Clothing,Accessories,H&M,144.69,2.7,58,True,190,2.46,29x43x6,2021-03-16,SUP_181,6,False,0
PROD_006823,Accessories Item Plus,Clothing,Accessories,Uniqlo,211.11,4.4,983,False,548,10.37,17x32x7,2024-06-19,SUP_012,12,False,0
PROD_006824,Accessories Item Pro,Clothing,Accessories,Zara,277.31,3.4,5210,True,280,1.79,45x24x29,2022-04-12,SUP_170,12,True,0
PROD_006825,Accessories Item Max,Clothing,Accessories,Nike,50.77,4.0,2854,False,380,6.58,12x26x9,2021-01-27,SUP_179,24,False,0
PROD_006826,Accessories Item Max,Clothing,Accessories,Levis,71.68,3.3,4166,True,443,11.94,20x38x26,2023-09-06,SUP_135,24,False,0
PROD_006827,Accessories Item Max,Clothing,Accessories,Adidas,182.41,4.8,513,True,462,7.68,20x9x6,2023-07-06,SUP_140,36,False,0
PROD_006828,Accessories Item Standard,Clothing,Accessories,H&M,251.15,4.6,4368,False,854,19.17,9x50x16,2022-05-21,SUP_001,24,False,0
PROD_006829,Accessories Item Standard,Clothing,Accessories,Levis,110.14,4.3,451,True,120,2.76,6x36x14,2024-02-23,SUP_110,24,False,0
PROD_006830,Accessories Item Pro,Clothing,Accessories,Nike,243.89,4.5,804,True,317,4.02,36x42x9,2023-07-01,SUP_191,36,False,0
PROD_006831,Accessories Item Max,Clothing,Accessories,Gap,129.16,4.4,1118,False,504,2.98,37x17x25,2022-11-15,SUP_095,36,False,0
PROD_006832,Accessories Item Standard,Clothing,Accessories,Uniqlo,155.73,3.8,1890,False,0,3.96,34x43x6,2024-11-05,SUP_068,12,False,0
PROD_006833,Accessories Item Standard,Clothing,Accessories,Zara,90.65,4.2,1786,True,945,4.6,15x24x28,2024-03-06,SUP_127,36,False,10
PROD_006834,Accessories Item Pro,Clothing,Accessories,Nike,92.62,4.6,1773,True,633,7.92,45x7x9,2022-09-26,SUP_131,36,False,15
PROD_006835,Accessories Item Plus,Clothing,Accessories,Levis,291.22,4.2,2648,False,805,18.0,17x34x8,2023-12-23,SUP_141,36,False,0
PROD_006836,Accessories Item Max,Clothing,Accessories,Adidas,225.91,4.3,2721,True,942,4.58,36x24x14,2023-10-06,SUP_096,24,False,0
PROD_006837,Accessories Item Standard,Clothing,Accessories,H&M,132.9,4.4,1334,False,415,9.14,12x21x2,2022-05-17,SUP_117,6,False,0
PROD_006838,Accessories Item Standard,Clothing,Accessories,Gap,176.77,4.7,3203,False,539,5.42,,2024-05-23,SUP_155,6,False,20
PROD_006839,Accessories Item Standard,Clothing,Accessories,Levis,189.19,3.3,423,True,0,14.98,24x35x30,2021-09-19,SUP_063,6,False,0
PROD_006840,Accessories Item Pro,Clothing,Accessories,H&M,243.16,2.8,691,False,501,10.02,39x23x12,2022-10-29,SUP_072,24,False,0
PROD_006841,Accessories Item Elite,Clothing,Accessories,Nike,216.19,4.3,5243,True,703,19.76,,2021-01-18,SUP_095,12,False,0
PROD_006842,Accessories Item Max,Clothing,Accessories,Levis,141.16,4.4,6657,True,204,2.99,15x50x30,2022-01-18,SUP_168,12,False,0
PROD_006843,Accessories Item Standard,Clothing,Accessories,Nike,124.77,4.9,432,False,732,14.2,38x14x15,2023-03-13,SUP_030,36,False,0
PROD_006844,Accessories Item Max,Clothing,Accessories,Zara,168.36,3.3,1860,True,275,17.28,,2023-12-01,SUP_085,12,False,0
PROD_006845,Accessories Item Pro,Clothing,Accessories,Nike,120.61,4.3,2023,True,712,10.08,9x47x21,2024-06-16,SUP_194,6,True,0
PROD_006846,Accessories Item Standard,Clothing,Accessories,Gap,289.67,4.3,1364,True,779,19.19,,2022-01-25,SUP_013,36,False,0
PROD_006847,Accessories Item Plus,Clothing,Accessories,Nike,92.9,4.3,813,True,745,7.23,35x23x25,2022-03-03,SUP_154,12,False,0
PROD_006848,Accessories Item Standard,Clothing,Accessories,Uniqlo,290.75,4.4,1603,False,938,1.28,15x48x29,2023-06-12,SUP_150,6,False,0
PROD_006849,Accessories Item Elite,Clothing,Accessories,Levis,78.24,4.3,2741,False,541,2.11,33x19x6,2023-12-04,SUP_069,6,False,0
PROD_006850,Accessories Item Plus,Clothing,Accessories,Levis,294.14,3.1,5437,False,869,5.69,24x16x26,2022-08-22,SUP_068,36,False,5
PROD_006851,Accessories Item Max,Clothing,Accessories,Zara,61.4,3.6,819,True,0,18.93,,2021-01-12,SUP_130,6,False,0
PROD_006852,Accessories Item Pro,Clothing,Accessories,H&M,199.24,3.8,3862,False,0,4.7,8x38x3,2021-07-05,SUP_129,36,True,0
PROD_006853,Accessories Item Pro,Clothing,Accessories,Gap,209.34,4.6,931,True,238,8.74,38x32x18,2024-03-09,SUP_181,6,False,0
PROD_006854,Accessories Item Max,Clothing,Accessories,Uniqlo,211.9,4.1,3600,True,802,17.56,33x12x3,2021-02-08,SUP_115,36,False,0
PROD_006855,Accessories Item Plus,Clothing,Accessories,Uniqlo,67.03,4.3,3027,False,137,10.24,8x29x2,2022-11-23,SUP_112,24,False,0
PROD_006856,Accessories Item Elite,Clothing,Accessories,Uniqlo,38.05,4.4,464,True,234,15.31,26x44x4,2021-04-06,SUP_119,12,False,20
PROD_006857,Accessories Item Elite,Clothing,Accessories,Levis,221.88,4.3,247,True,386,17.34,27x34x15,2023-08-05,SUP_058,6,False,0
PROD_006858,Accessories Item Max,Clothing,Accessories,Zara,129.57,,1666,False,692,2.9,27x29x26,2023-12-14,SUP_068,12,False,5
PROD_006859,Accessories Item Standard,Clothing,Accessories,Adidas,109.47,4.1,6761,True,775,9.93,49x42x4,2023-06-20,SUP_139,24,False,0
PROD_006860,Accessories Item Standard,Clothing,Accessories,Uniqlo,242.85,4.7,2997,True,644,1.75,30x16x12,2023-10-13,SUP_021,6,False,0
PROD_006861,Accessories Item Standard,Clothing,Accessories,Levis,212.42,4.0,1263,True,229,3.64,25x38x9,2023-06-23,SUP_072,12,False,0
PROD_006862,Accessories Item Standard,Clothing,Accessories,Gap,249.04,4.4,1251,True,465,3.78,41x35x26,2022-05-04,SUP_035,6,False,0
PROD_006863,Accessories Item Max,Clothing,Accessories,Nike,227.76,3.8,1192,False,348,1.12,38x10x25,2021-10-28,SUP_128,6,False,20
