transaction_id,customer_id,amount,category,payment_method,transaction_date,is_weekend,discount_applied
TXN_00021290,CUST_004230,152.49,Electronics,Cash,2024-12-10,False,20.0
TXN_00021291,CUST_004230,18.91,Beauty,PayPal,2024-04-26,False,0.0
TXN_00021292,CUST_004230,24.42,Beauty,Apple Pay,2024-04-16,False,
TXN_00021293,CUST_004230,10.54,Sports,Debit Card,2024-07-15,False,0.0
TXN_00021294,CUST_004230,17.41,Clothing,PayPal,2024-07-04,False,
TXN_00021295,CUST_004230,12.28,Electronics,PayPal,2024-09-21,False,0.0
TXN_00021296,CUST_004231,12.32,Clothing,Debit Card,2023-04-07,True,0.0
TXN_00021297,CUST_004231,16.56,Beauty,Cash,2023-06-15,False,0.0
TXN_00021298,CUST_004231,29.45,Home,Debit Card,2023-12-30,False,
TXN_00021299,CUST_004232,5.0,Home,Cash,2024-09-27,True,0.0
TXN_00021300,CUST_004232,21.74,Beauty,Apple Pay,2024-02-20,False,0.0
TXN_00021301,CUST_004232,47.65,Sports,Apple Pay,2024-03-31,True,0.0
TXN_00021302,CUST_004232,9.56,Sports,Credit Card,2024-09-22,False,0.0
TXN_00021303,CUST_004232,31.84,Clothing,Apple Pay,2023-05-08,True,20.0
TXN_00021304,CUST_004233,7.98,Home,PayPal,2023-01-19,False,10.0
TXN_00021305,CUST_004233,76.91,Electronics,Credit Card,2024-01-27,False,0.0
TXN_00021306,CUST_004233,23.55,Books,Credit Card,2023-02-05,True,10.0
TXN_00021307,CUST_004234,145.74,Clothing,Cash,2024-11-12,True,0.0
TXN_00021308,CUST_004234,66.9,Electronics,Credit Card,2023-06-18,False,5.0
TXN_00021309,CUST_004234,13.96,Home,PayPal,2024-09-24,True,0.0
TXN_00021310,CUST_004234,10.47,Sports,Cash,2023-09-02,False,15.0
TXN_00021311,CUST_004234,5.42,Home,Apple Pay,2023-08-16,True,0.0
TXN_00021312,CUST_004234,36.03,Home,Cash,2023-09-23,False,15.0
TXN_00021313,CUST_004235,135.59,Electronics,Apple Pay,2024-10-14,True,0.0
TXN_00021314,CUST_004235,160.9,Electronics,Credit Card,2023-03-29,False,15.0
TXN_00021315,CUST_004235,16.95,Sports,Credit Card,2024-10-10,True,0.0
TXN_00021316,CUST_004235,78.17,Beauty,Apple Pay,2024-11-08,False,0.0
TXN_00021317,CUST_004235,22.19,Books,Cash,2024-10-28,True,0.0
TXN_00021318,CUST_004236,24.67,Books,Apple Pay,2023-01-26,True,0.0
TXN_00021319,CUST_004236,93.96,Electronics,Apple Pay,2024-02-29,True,0.0
TXN_00021320,CUST_004236,17.81,Home,Cash,2023-04-11,False,0.0
TXN_00021321,CUST_004236,7.26,Home,Debit Card,2023-02-19,True,0.0
TXN_00021322,CUST_004237,1084.27,Electronics,Credit Card,2024-09-21,False,20.0
TXN_00021323,CUST_004237,43.28,Clothing,Credit Card,2023-02-03,True,0.0
TXN_00021324,CUST_004237,80.84,Beauty,Debit Card,2023-08-24,False,0.0
TXN_00021325,CUST_004237,48.51,Home,Apple Pay,2023-06-19,False,0.0
TXN_00021326,CUST_004238,50.92,Clothing,PayPal,2024-05-19,True,0.0
TXN_00021327,CUST_004238,55.26,Books,Credit Card,2023-01-18,False,0.0
TXN_00021328,CUST_004238,32.65,Home,Cash,2024-09-18,True,0.0
TXN_00021329,CUST_004238,5.54,Sports,Cash,2024-09-19,False,0.0
TXN_00021330,CUST_004238,36.78,Home,Cash,2023-09-19,True,10.0
TXN_00021331,CUST_004239,23.42,Books,Cash,2023-04-17,True,0.0
TXN_00021332,CUST_004239,41.54,Home,Credit Card,2024-10-02,True,
TXN_00021333,CUST_004239,14.76,Food,Apple Pay,2023-08-30,True,10.0
TXN_00021334,CUST_004239,33.55,Books,PayPal,2023-05-13,False,0.0
TXN_00021335,CUST_004239,47.72,Sports,Cash,2024-01-31,False,0.0
TXN_00021336,CUST_004239,309.45,Electronics,PayPal,2024-04-17,True,0.0
TXN_00021337,CUST_004239,37.93,Electronics,Apple Pay,2023-10-31,True,0.0
TXN_00021338,CUST_004240,16.96,Books,PayPal,2023-10-29,False,5.0
TXN_00021339,CUST_004240,147.1,Electronics,Apple Pay,2024-04-24,False,0.0
TXN_00021340,CUST_004240,10.19,Electronics,Apple Pay,2024-06-11,True,15.0
TXN_00021341,CUST_004240,20.85,Books,PayPal,2024-02-13,False,0.0
TXN_00021342,CUST_004240,23.88,Books,Apple Pay,2024-11-24,False,0.0
TXN_00021343,CUST_004241,6.45,Sports,Cash,2024-12-23,False,0.0
TXN_00021344,CUST_004241,16.76,Food,Cash,2024-08-22,False,0.0
TXN_00021345,CUST_004241,230.47,Electronics,Apple Pay,2024-03-09,False,0.0
TXN_00021346,CUST_004241,48.29,Clothing,Credit Card,2023-08-09,False,0.0
TXN_00021347,CUST_004241,36.24,Electronics,Apple Pay,2023-09-13,True,0.0
TXN_00021348,CUST_004242,5.0,Home,Apple Pay,2024-10-01,True,0.0
TXN_00021349,CUST_004242,54.45,Beauty,Credit Card,2024-06-08,False,0.0
TXN_00021350,CUST_004242,110.43,Electronics,Debit Card,2023-12-13,False,0.0
TXN_00021351,CUST_004242,27.12,Books,PayPal,2024-05-17,True,0.0
TXN_00021352,CUST_004243,40.08,Books,PayPal,2023-06-29,False,0.0
TXN_00021353,CUST_004243,23.09,Sports,Apple Pay,2024-07-02,True,0.0
TXN_00021354,CUST_004243,139.44,Beauty,Apple Pay,2023-06-26,False,0.0
TXN_00021355,CUST_004243,38.57,Electronics,Credit Card,2024-10-15,True,0.0
TXN_00021356,CUST_004244,25.53,Home,Credit Card,2024-09-21,False,10.0
TXN_00021357,CUST_004244,6.02,Sports,Cash,2023-05-29,False,
TXN_00021358,CUST_004244,35.06,Clothing,Apple Pay,2024-06-21,False,15.0
TXN_00021359,CUST_004244,10.14,Sports,Credit Card,2023-03-09,True,0.0
TXN_00021360,CUST_004244,34.93,Clothing,Apple Pay,2023-08-31,False,0.0
TXN_00021361,CUST_004245,24.88,Clothing,Cash,2023-06-28,True,0.0
TXN_00021362,CUST_004245,226.71,Clothing,Apple Pay,2024-05-15,True,0.0
TXN_00021363,CUST_004245,5.0,Home,Credit Card,2023-12-23,False,0.0
TXN_00021364,CUST_004245,345.48,Electronics,Debit Card,2023-07-10,False,10.0
TXN_00021365,CUST_004245,63.16,Home,Apple Pay,2024-11-25,True,0.0
TXN_00021366,CUST_004245,5.0,Home,Credit Card,2023-01-29,False,0.0
TXN_00021367,CUST_004245,91.73,Home,Debit Card,2024-04-03,True,0.0
TXN_00021368,CUST_004246,21.49,Electronics,Debit Card,2023-12-02,False,0.0
TXN_00021369,CUST_004246,1300.61,Electronics,Credit Card,2024-06-26,True,0.0
TXN_00021370,CUST_004246,529.25,Electronics,PayPal,2023-12-20,False,20.0
TXN_00021371,CUST_004246,12.89,Home,Credit Card,2023-07-30,True,0.0
TXN_00021372,CUST_004247,129.73,Electronics,Apple Pay,2023-09-25,False,0.0
TXN_00021373,CUST_004247,38.82,Books,Credit Card,2024-04-23,False,0.0
TXN_00021374,CUST_004247,19.42,Sports,PayPal,2023-03-07,True,0.0
TXN_00021375,CUST_004247,122.4,Clothing,Credit Card,2023-08-21,True,0.0
TXN_00021376,CUST_004247,35.26,Clothing,Cash,2023-10-21,False,0.0
TXN_00021377,CUST_004247,31.25,Clothing,Credit Card,2024-11-10,False,0.0
TXN_00021378,CUST_004247,1719.07,Electronics,Credit Card,2023-08-07,True,0.0
TXN_00021379,CUST_004247,168.28,Electronics,Debit Card,2023-06-27,False,0.0
TXN_00021380,CUST_004248,18.09,Books,PayPal,2023-10-09,False,0.0
TXN_00021381,CUST_004248,97.63,Food,Credit Card,2024-04-18,True,0.0
TXN_00021382,CUST_004248,33.73,Beauty,Cash,2023-05-26,False,0.0
TXN_00021383,CUST_004249,24.84,Sports,Debit Card,2023-07-20,False,10.0
TXN_00021384,CUST_004249,181.9,Electronics,Credit Card,2023-10-17,False,0.0
TXN_00021385,CUST_004249,30.56,Books,Apple Pay,2023-09-07,True,0.0
TXN_00021386,CUST_004250,16.42,Beauty,Credit Card,2024-09-05,False,5.0
TXN_00021387,CUST_004250,213.64,Electronics,Apple Pay,2024-05-26,False,0.0
TXN_00021388,CUST_004250,16.6,Electronics,Cash,2024-08-06,False,0.0
TXN_00021389,CUST_004250,44.2,Clothing,Apple Pay,2024-06-24,True,0.0
TXN_00021390,CUST_004250,212.36,Electronics,Credit Card,2024-02-02,False,0.0
TXN_00021391,CUST_004250,22.09,Food,Debit Card,2024-09-10,False,0.0
TXN_00021392,CUST_004251,44.78,Beauty,Apple Pay,2024-09-22,False,0.0
TXN_00021393,CUST_004251,23.81,Sports,PayPal,2023-12-05,True,0.0
TXN_00021394,CUST_004251,10.34,Sports,Credit Card,2023-01-20,True,0.0
TXN_00021395,CUST_004251,9.06,Books,Cash,2024-04-24,True,0.0
TXN_00021396,CUST_004251,27.13,Books,PayPal,2024-05-27,False,0.0
TXN_00021397,CUST_004251,18.6,Clothing,Debit Card,2023-06-02,False,20.0
TXN_00021398,CUST_004251,14.94,Electronics,Cash,2023-11-06,True,0.0
TXN_00021399,CUST_004251,73.94,Food,PayPal,2024-02-26,False,0.0
TXN_00021400,CUST_004252,27.85,Books,PayPal,2024-10-11,True,0.0
TXN_00021401,CUST_004252,119.05,Electronics,Apple Pay,2024-07-19,True,0.0
TXN_00021402,CUST_004252,89.89,Home,Debit Card,2023-02-04,False,0.0
TXN_00021403,CUST_004252,116.66,Electronics,Cash,2024-11-21,True,0.0
TXN_00021404,CUST_004252,17.81,Clothing,Debit Card,2024-10-27,True,0.0
TXN_00021405,CUST_004252,23.16,Beauty,Apple Pay,2024-01-26,False,0.0
TXN_00021406,CUST_004252,22.84,Home,Cash,2023-06-28,False,0.0
TXN_00021407,CUST_004253,5.55,Sports,Debit Card,2024-12-18,True,15.0
TXN_00021408,CUST_004253,217.66,Electronics,Debit Card,2023-01-19,False,
TXN_00021409,CUST_004254,58.71,Sports,Apple Pay,2024-03-02,False,0.0
TXN_00021410,CUST_004254,49.0,Food,Cash,2023-12-15,False,0.0
TXN_00021411,CUST_004254,36.55,Home,Apple Pay,2023-11-01,True,15.0
TXN_00021412,CUST_004255,32.88,Clothing,Cash,2023-10-29,False,0.0
TXN_00021413,CUST_004256,29.9,Beauty,Debit Card,2024-02-29,True,0.0
TXN_00021414,CUST_004256,54.18,Electronics,Apple Pay,2024-04-17,False,0.0
TXN_00021415,CUST_004256,37.72,Electronics,Debit Card,2023-08-15,False,20.0
TXN_00021416,CUST_004257,40.01,Clothing,Cash,2023-02-14,True,
TXN_00021417,CUST_004258,6.23,Food,Debit Card,2024-05-17,False,0.0
TXN_00021418,CUST_004258,15.7,Clothing,Debit Card,2024-10-06,False,0.0
TXN_00021419,CUST_004258,21.56,Sports,Apple Pay,2024-03-24,False,0.0
TXN_00021420,CUST_004258,183.13,Electronics,Cash,2024-02-18,True,0.0
TXN_00021421,CUST_004258,11.36,Electronics,Apple Pay,2023-11-05,True,0.0
TXN_00021422,CUST_004258,20.93,Electronics,Credit Card,2023-12-20,True,0.0
TXN_00021423,CUST_004258,39.19,Beauty,PayPal,2024-07-19,True,0.0
TXN_00021424,CUST_004259,9.15,Books,Cash,2024-10-04,True,0.0
TXN_00021425,CUST_004259,22.06,Beauty,Debit Card,2023-02-28,True,10.0
TXN_00021426,CUST_004259,48.31,Home,Credit Card,2024-06-06,False,5.0
TXN_00021427,CUST_004259,5.0,Home,Cash,2024-01-16,False,0.0
TXN_00021428,CUST_004259,44.37,Electronics,Debit Card,2023-05-31,False,20.0
TXN_00021429,CUST_004259,13.51,Sports,Credit Card,2024-08-01,True,0.0
TXN_00021430,CUST_004260,8.84,Home,Debit Card,2023-01-05,False,0.0
TXN_00021431,CUST_004260,30.16,Electronics,Apple Pay,2024-01-18,False,0.0
TXN_00021432,CUST_004260,19.17,Home,PayPal,2024-03-02,True,10.0
TXN_00021433,CUST_004260,8.71,Beauty,Apple Pay,2023-11-16,False,10.0
TXN_00021434,CUST_004260,18.39,Beauty,Cash,2023-07-29,False,0.0
TXN_00021435,CUST_004261,64.12,Electronics,Apple Pay,2024-03-31,True,5.0
TXN_00021436,CUST_004261,5.0,Home,PayPal,2023-11-12,False,0.0
TXN_00021437,CUST_004261,94.45,Home,Credit Card,2023-02-16,False,0.0
TXN_00021438,CUST_004262,151.49,Electronics,Cash,2023-10-30,False,5.0
TXN_00021439,CUST_004262,29.8,Electronics,Cash,2024-08-02,True,0.0
TXN_00021440,CUST_004262,42.76,Sports,Credit Card,2023-10-21,False,0.0
TXN_00021441,CUST_004262,61.33,Beauty,Credit Card,2023-01-28,True,0.0
TXN_00021442,CUST_004263,18.95,Books,Cash,2024-09-19,False,0.0
TXN_00021443,CUST_004263,31.06,Food,Cash,2023-02-20,False,5.0
TXN_00021444,CUST_004263,30.13,Home,Cash,2024-07-16,False,15.0
TXN_00021445,CUST_004263,31.63,Clothing,PayPal,2024-04-02,False,0.0
TXN_00021446,CUST_004263,59.41,Clothing,Debit Card,2023-11-15,True,5.0
TXN_00021447,CUST_004263,328.43,Electronics,Credit Card,2024-10-09,True,
TXN_00021448,CUST_004263,122.52,Clothing,Apple Pay,2023-12-22,True,0.0
TXN_00021449,CUST_004264,18.52,Electronics,Credit Card,2023-07-26,False,0.0
TXN_00021450,CUST_004264,5.0,Home,Debit Card,2023-04-07,False,0.0
TXN_00021451,CUST_004264,468.94,Electronics,Debit Card,2024-07-25,True,0.0
TXN_00021452,CUST_004264,373.27,Electronics,Credit Card,2024-02-23,True,0.0
TXN_00021453,CUST_004264,403.23,Electronics,Apple Pay,2023-06-09,True,10.0
TXN_00021454,CUST_004264,17.73,Home,Debit Card,2023-04-25,False,0.0
TXN_00021455,CUST_004265,44.86,Clothing,Debit Card,2023-01-29,True,
TXN_00021456,CUST_004265,5.76,Beauty,Credit Card,2024-08-27,True,0.0
TXN_00021457,CUST_004265,31.19,Books,Cash,2024-09-01,False,10.0
TXN_00021458,CUST_004265,11.52,Sports,Cash,2023-11-21,False,10.0
TXN_00021459,CUST_004265,59.64,Home,Apple Pay,2024-07-16,False,0.0
TXN_00021460,CUST_004265,39.4,Sports,Apple Pay,2023-01-22,False,0.0
TXN_00021461,CUST_004265,5.0,Beauty,PayPal,2024-08-27,True,0.0
TXN_00021462,CUST_004265,587.92,Electronics,Apple Pay,2023-04-30,False,0.0
TXN_00021463,CUST_004265,53.43,Home,PayPal,2023-06-12,True,0.0
TXN_00021464,CUST_004266,67.1,Electronics,Cash,2024-05-15,True,
TXN_00021465,CUST_004266,26.87,Books,Debit Card,2024-11-16,False,0.0
TXN_00021466,CUST_004266,47.93,Beauty,Credit Card,2024-10-23,False,0.0
TXN_00021467,CUST_004267,33.08,Electronics,Credit Card,2024-09-25,True,5.0
TXN_00021468,CUST_004267,95.29,Clothing,Debit Card,2023-09-19,True,0.0
TXN_00021469,CUST_004267,22.49,Beauty,Credit Card,2023-07-02,True,0.0
TXN_00021470,CUST_004267,29.15,Books,Debit Card,2024-06-26,False,0.0
TXN_00021471,CUST_004267,5.94,Electronics,Cash,2023-02-19,False,0.0
TXN_00021472,CUST_004268,95.39,Electronics,Apple Pay,2023-05-31,False,0.0
TXN_00021473,CUST_004268,37.06,Beauty,Debit Card,2023-12-11,False,0.0
TXN_00021474,CUST_004268,23.06,Clothing,Cash,2023-05-21,False,0.0
TXN_00021475,CUST_004268,48.14,Electronics,Apple Pay,2024-01-01,False,
TXN_00021476,CUST_004268,80.94,Electronics,Apple Pay,2023-06-04,False,0.0
TXN_00021477,CUST_004268,23.7,Books,Debit Card,2024-11-19,False,5.0
TXN_00021478,CUST_004268,6.03,Food,PayPal,2024-04-30,True,
TXN_00021479,CUST_004268,84.07,Electronics,Debit Card,2024-01-22,True,0.0
TXN_00021480,CUST_004268,1555.66,Electronics,Credit Card,2024-11-19,False,0.0
TXN_00021481,CUST_004269,11.13,Food,PayPal,2024-05-29,False,0.0
TXN_00021482,CUST_004269,35.1,Clothing,PayPal,2024-07-09,True,20.0
TXN_00021483,CUST_004270,41.16,Electronics,Cash,2023-03-25,False,0.0
TXN_00021484,CUST_004270,167.86,Electronics,PayPal,2024-12-18,True,0.0
TXN_00021485,CUST_004270,23.75,Books,Credit Card,2024-06-25,True,0.0
TXN_00021486,CUST_004271,11.21,Home,Apple Pay,2023-09-10,False,0.0
TXN_00021487,CUST_004271,151.48,Electronics,Debit Card,2024-04-06,True,0.0
TXN_00021488,CUST_004271,23.2,Sports,Cash,2023-07-05,False,0.0
TXN_00021489,CUST_004271,694.09,Electronics,Debit Card,2023-12-20,False,0.0
TXN_00021490,CUST_004271,18.45,Electronics,Cash,2023-12-06,False,
TXN_00021491,CUST_004271,18.3,Clothing,Debit Card,2024-05-02,False,20.0
TXN_00021492,CUST_004271,68.27,Beauty,Cash,2024-12-06,False,0.0
TXN_00021493,CUST_004272,38.79,Electronics,Cash,2023-06-05,False,0.0
TXN_00021494,CUST_004272,113.31,Sports,Cash,2024-04-16,False,0.0
TXN_00021495,CUST_004272,24.22,Books,PayPal,2023-11-24,False,0.0
TXN_00021496,CUST_004272,41.89,Clothing,Apple Pay,2024-09-03,False,0.0
TXN_00021497,CUST_004273,100.03,Electronics,Credit Card,2023-04-21,True,
TXN_00021498,CUST_004273,170.16,Electronics,Debit Card,2023-02-24,True,0.0
TXN_00021499,CUST_004273,32.96,Electronics,Credit Card,2024-07-04,False,
TXN_00021500,CUST_004274,17.57,Beauty,Apple Pay,2023-09-29,False,5.0
TXN_00021501,CUST_004274,20.49,Clothing,Cash,2024-02-13,False,0.0
TXN_00021502,CUST_004274,88.46,Electronics,PayPal,2023-10-21,True,0.0
TXN_00021503,CUST_004274,34.23,Electronics,Debit Card,2023-07-18,True,0.0
TXN_00021504,CUST_004274,21.72,Books,Cash,2023-11-28,True,0.0
TXN_00021505,CUST_004274,23.93,Clothing,Debit Card,2023-12-17,False,0.0
TXN_00021506,CUST_004274,5.0,Beauty,Debit Card,2024-03-01,False,15.0
TXN_00021507,CUST_004274,10.36,Sports,PayPal,2024-10-23,False,10.0
TXN_00021508,CUST_004275,6.02,Sports,Debit Card,2023-07-30,False,0.0
TXN_00021509,CUST_004275,718.01,Electronics,Credit Card,2024-06-15,False,10.0
TXN_00021510,CUST_004275,27.56,Books,PayPal,2024-12-01,True,0.0
TXN_00021511,CUST_004276,47.15,Beauty,PayPal,2023-01-07,True,0.0
TXN_00021512,CUST_004276,13.83,Beauty,Apple Pay,2023-02-05,True,0.0
TXN_00021513,CUST_004276,10.77,Home,Cash,2024-02-29,False,0.0
TXN_00021514,CUST_004276,5.0,Books,Cash,2023-02-15,True,5.0
TXN_00021515,CUST_004276,31.51,Books,Apple Pay,2023-10-15,True,0.0
TXN_00021516,CUST_004277,57.89,Clothing,Credit Card,2024-02-06,False,0.0
TXN_00021517,CUST_004278,21.87,Sports,Apple Pay,2024-09-04,True,10.0
TXN_00021518,CUST_004278,91.49,Clothing,Debit Card,2023-06-14,False,0.0
TXN_00021519,CUST_004278,194.1,Beauty,Debit Card,2024-08-13,False,0.0
TXN_00021520,CUST_004278,7.64,Clothing,Cash,2023-02-12,True,20.0
TXN_00021521,CUST_004278,315.18,Electronics,PayPal,2024-07-03,True,0.0
TXN_00021522,CUST_004278,22.13,Clothing,Apple Pay,2024-08-07,False,0.0
TXN_00021523,CUST_004278,36.48,Books,Apple Pay,2023-09-01,False,10.0
TXN_00021524,CUST_004279,49.09,Sports,Apple Pay,2023-10-15,False,0.0
TXN_00021525,CUST_004279,26.54,Sports,Apple Pay,2023-10-10,True,0.0
TXN_00021526,CUST_004279,28.57,Books,Credit Card,2023-11-13,False,0.0
TXN_00021527,CUST_004279,17.37,Electronics,Credit Card,2024-06-17,True,
TXN_00021528,CUST_004280,24.57,Food,PayPal,2023-03-25,False,0.0
TXN_00021529,CUST_004280,13.21,Beauty,Cash,2023-01-26,True,0.0
TXN_00021530,CUST_004280,46.13,Clothing,Cash,2024-12-27,True,0.0
TXN_00021531,CUST_004280,37.9,Clothing,PayPal,2023-11-24,True,0.0
TXN_00021532,CUST_004280,39.24,Sports,Apple Pay,2024-01-03,False,0.0
TXN_00021533,CUST_004280,5.0,Home,Debit Card,2024-10-24,True,
TXN_00021534,CUST_004281,87.33,Sports,Apple Pay,2024-07-01,False,20.0
TXN_00021535,CUST_004281,56.71,Clothing,Debit Card,2024-03-21,False,0.0
TXN_00021536,CUST_004281,5.0,Electronics,Apple Pay,2024-03-06,True,0.0
TXN_00021537,CUST_004281,40.59,Electronics,Apple Pay,2023-09-06,True,0.0
TXN_00021538,CUST_004281,5.0,Home,PayPal,2023-11-27,False,0.0
TXN_00021539,CUST_004282,57.2,Electronics,Apple Pay,2024-12-22,True,0.0
TXN_00021540,CUST_004282,35.02,Electronics,PayPal,2024-01-30,False,0.0
TXN_00021541,CUST_004282,49.08,Clothing,Debit Card,2023-06-26,True,0.0
TXN_00021542,CUST_004282,50.68,Clothing,Debit Card,2023-11-09,False,0.0
TXN_00021543,CUST_004283,30.05,Books,PayPal,2023-03-03,False,0.0
TXN_00021544,CUST_004283,131.35,Electronics,Debit Card,2024-10-22,False,
TXN_00021545,CUST_004283,68.98,Clothing,PayPal,2023-02-14,False,0.0
TXN_00021546,CUST_004283,32.3,Clothing,PayPal,2023-06-15,True,0.0
TXN_00021547,CUST_004283,80.26,Electronics,Debit Card,2024-11-19,False,0.0
TXN_00021548,CUST_004283,18.19,Beauty,Credit Card,2023-10-18,True,0.0
TXN_00021549,CUST_004284,21.64,Books,PayPal,2023-08-16,False,0.0
TXN_00021550,CUST_004284,60.75,Food,Cash,2023-12-22,True,0.0
TXN_00021551,CUST_004284,11.38,Sports,PayPal,2023-12-27,False,0.0
TXN_00021552,CUST_004284,144.45,Electronics,Apple Pay,2023-04-30,False,0.0
TXN_00021553,CUST_004284,8.03,Home,Credit Card,2024-09-18,False,0.0
TXN_00021554,CUST_004284,30.57,Beauty,PayPal,2024-07-04,False,0.0
TXN_00021555,CUST_004285,83.41,Electronics,Credit Card,2023-12-18,True,5.0
TXN_00021556,CUST_004285,91.97,Home,Credit Card,2024-06-21,True,20.0
TXN_00021557,CUST_004285,14.45,Home,Credit Card,2023-02-26,False,
TXN_00021558,CUST_004285,18.46,Sports,Apple Pay,2024-10-25,True,0.0
TXN_00021559,CUST_004286,36.33,Electronics,Apple Pay,2024-06-02,False,0.0
TXN_00021560,CUST_004286,9.0,Home,Credit Card,2024-06-30,True,0.0
TXN_00021561,CUST_004287,48.13,Clothing,Apple Pay,2024-05-23,False,0.0
TXN_00021562,CUST_004287,24.48,Home,Credit Card,2023-04-08,True,15.0
TXN_00021563,CUST_004287,15.83,Clothing,Apple Pay,2024-06-07,False,0.0
TXN_00021564,CUST_004287,5.0,Home,Apple Pay,2023-07-24,False,0.0
TXN_00021565,CUST_004287,119.4,Clothing,Credit Card,2023-02-21,True,0.0
TXN_00021566,CUST_004288,72.04,Electronics,Credit Card,2024-05-18,True,0.0
TXN_00021567,CUST_004288,19.4,Food,PayPal,2023-04-18,True,10.0
TXN_00021568,CUST_004288,24.78,Electronics,Debit Card,2023-01-22,False,0.0
TXN_00021569,CUST_004288,5.0,Sports,Apple Pay,2023-01-01,False,0.0
TXN_00021570,CUST_004289,20.67,Home,Debit Card,2024-12-07,False,0.0
TXN_00021571,CUST_004289,13.8,Home,PayPal,2024-06-04,False,0.0
TXN_00021572,CUST_004289,152.96,Electronics,PayPal,2024-11-15,True,0.0
TXN_00021573,CUST_004289,20.19,Books,Credit Card,2024-04-29,False,0.0
TXN_00021574,CUST_004289,8.91,Sports,Credit Card,2024-09-08,True,
TXN_00021575,CUST_004289,22.4,Clothing,PayPal,2023-04-20,False,0.0
TXN_00021576,CUST_004290,48.64,Electronics,Apple Pay,2024-11-11,False,0.0
TXN_00021577,CUST_004290,554.7,Electronics,Apple Pay,2023-02-07,False,0.0
TXN_00021578,CUST_004291,31.83,Clothing,Credit Card,2024-03-31,True,0.0
TXN_00021579,CUST_004291,19.52,Books,Cash,2023-03-28,False,
TXN_00021580,CUST_004291,22.72,Beauty,Debit Card,2023-05-09,False,0.0
TXN_00021581,CUST_004291,59.73,Electronics,Credit Card,2023-04-10,False,
TXN_00021582,CUST_004292,16.14,Electronics,Debit Card,2023-03-01,False,0.0
TXN_00021583,CUST_004292,35.46,Books,Debit Card,2024-11-26,True,0.0
TXN_00021584,CUST_004293,73.5,Sports,Apple Pay,2024-06-12,False,0.0
TXN_00021585,CUST_004293,24.04,Clothing,Debit Card,2023-11-30,False,0.0
TXN_00021586,CUST_004294,243.02,Electronics,Cash,2024-09-23,False,15.0
TXN_00021587,CUST_004294,7.69,Beauty,Credit Card,2023-09-02,False,0.0
TXN_00021588,CUST_004294,9.36,Food,Apple Pay,2024-08-08,True,0.0
TXN_00021589,CUST_004294,33.73,Home,Debit Card,2024-09-25,False,20.0
TXN_00021590,CUST_004294,57.84,Clothing,Debit Card,2023-03-19,True,0.0
TXN_00021591,CUST_004295,5.0,Home,Cash,2024-12-09,True,0.0
TXN_00021592,CUST_004295,23.53,Beauty,PayPal,2023-04-24,True,0.0
TXN_00021593,CUST_004295,22.35,Beauty,Apple Pay,2023-09-03,False,10.0
TXN_00021594,CUST_004295,9.0,Sports,Apple Pay,2024-07-26,True,15.0
TXN_00021595,CUST_004295,36.18,Clothing,PayPal,2024-12-22,False,10.0
TXN_00021596,CUST_004295,8.85,Books,Cash,2024-12-01,False,0.0
TXN_00021597,CUST_004295,40.54,Books,PayPal,2023-08-19,False,0.0
TXN_00021598,CUST_004296,18.52,Books,Apple Pay,2024-01-15,True,20.0
TXN_00021599,CUST_004296,25.18,Clothing,Credit Card,2023-02-05,True,0.0
TXN_00021600,CUST_004296,16.65,Home,Debit Card,2024-08-12,False,0.0
TXN_00021601,CUST_004296,38.95,Beauty,PayPal,2024-07-26,False,0.0
TXN_00021602,CUST_004296,122.92,Home,PayPal,2023-04-17,True,15.0
TXN_00021603,CUST_004296,9.08,Food,Debit Card,2023-02-05,False,0.0
TXN_00021604,CUST_004297,7.4,Clothing,Apple Pay,2023-03-06,False,5.0
TXN_00021605,CUST_004298,31.5,Books,Apple Pay,2023-08-09,False,0.0
TXN_00021606,CUST_004298,260.69,Electronics,Cash,2024-02-27,True,0.0
TXN_00021607,CUST_004298,9.46,Sports,Cash,2024-09-08,False,0.0
TXN_00021608,CUST_004298,240.62,Electronics,Apple Pay,2023-10-03,True,0.0
TXN_00021609,CUST_004299,242.48,Electronics,Credit Card,2023-10-30,False,5.0
TXN_00021610,CUST_004299,37.48,Clothing,Apple Pay,2024-04-30,False,0.0
TXN_00021611,CUST_004299,10.14,Home,Credit Card,2023-09-01,True,0.0
TXN_00021612,CUST_004299,20.82,Home,Credit Card,2023-06-07,True,
TXN_00021613,CUST_004299,11.02,Food,PayPal,2023-01-18,True,10.0
TXN_00021614,CUST_004299,44.62,Sports,Credit Card,2023-11-30,True,
TXN_00021615,CUST_004299,23.89,Home,Debit Card,2023-12-05,False,0.0
TXN_00021616,CUST_004300,27.07,Electronics,Cash,2024-01-11,False,0.0
TXN_00021617,CUST_004300,289.26,Home,PayPal,2024-10-10,False,0.0
TXN_00021618,CUST_004300,96.8,Clothing,PayPal,2023-04-24,True,0.0
TXN_00021619,CUST_004300,11.25,Books,Cash,2024-08-20,True,10.0
TXN_00021620,CUST_004301,133.68,Home,Debit Card,2024-05-14,False,0.0
TXN_00021621,CUST_004301,15.28,Electronics,Credit Card,2023-07-03,False,0.0
TXN_00021622,CUST_004301,90.46,Electronics,Debit Card,2023-11-25,True,0.0
TXN_00021623,CUST_004301,268.12,Electronics,PayPal,2024-12-05,True,0.0
